time,expected
98.483,0.5674236832345649
98.48400000000001,0.5674236647454531
98.485,0.5674236462748475
98.486,0.5674236278227279
98.48700000000001,0.5674236093890742
98.488,0.567423590973867
98.489,0.5674235725770855
98.49000000000001,0.5674235541987107
98.491,0.5674235358387225
98.492,0.5674235174971006
98.493,0.5674234991738256
98.494,0.5674234808688778
98.495,0.5674234625822374
98.496,0.5674234443138841
98.497,0.567423426063799
98.498,0.5674234078319617
98.499,0.567423389618353
98.5,0.5674233714229532
98.501,0.5674233532457424
98.502,0.5674233350867014
98.503,0.5674233169458099
98.504,0.5674232988230491
98.505,0.5674232807183991
98.506,0.5674232626318406
98.507,0.5674232445633539
98.508,0.5674232265129195
98.509,0.5674232084805185
98.51,0.5674231904661304
98.511,0.5674231724697371
98.512,0.5674231544913182
98.513,0.5674231365308549
98.514,0.5674231185883277
98.515,0.5674231006637173
98.516,0.5674230827570045
98.517,0.5674230648681697
98.518,0.567423046997194
98.519,0.5674230291440584
98.52,0.5674230113087431
98.521,0.5674229934912295
98.522,0.5674229756914981
98.523,0.56742295790953
98.524,0.567422940145306
98.525,0.5674229223988069
98.526,0.567422904670014
98.527,0.5674228869589076
98.528,0.5674228692654696
98.529,0.5674228515896805
98.53,0.5674228339315213
98.531,0.5674228162909729
98.532,0.5674227986680168
98.533,0.567422781062634
98.534,0.5674227634748055
98.535,0.5674227459045124
98.536,0.5674227283517363
98.537,0.5674227108164577
98.538,0.5674226932986582
98.539,0.5674226757983192
98.54,0.5674226583154216
98.541,0.567422640849947
98.542,0.5674226234018764
98.543,0.5674226059711911
98.544,0.567422588557873
98.545,0.567422571161903
98.546,0.5674225537832628
98.547,0.5674225364219332
98.548,0.5674225190778961
98.549,0.567422501751133
98.55,0.5674224844416251
98.551,0.5674224671493544
98.552,0.5674224498743018
98.553,0.5674224326164493
98.554,0.5674224153757784
98.555,0.5674223981522705
98.556,0.5674223809459074
98.557,0.5674223637566702
98.558,0.5674223465845415
98.559,0.5674223294295023
98.56,0.5674223122915343
98.561,0.5674222951706196
98.562,0.5674222780667397
98.563,0.567422260979876
98.56400000000001,0.5674222439100112
98.565,0.5674222268571263
98.566,0.5674222098212035
98.56700000000001,0.5674221928022242
98.568,0.5674221758001711
98.569,0.5674221588150253
98.57000000000001,0.567422141846769
98.571,0.567422124895384
98.572,0.5674221079608525
98.57300000000001,0.5674220910431566
98.574,0.5674220741422779
98.575,0.5674220572581984
98.57600000000001,0.5674220403909005
98.577,0.5674220235403661
98.578,0.567422006706577
98.57900000000001,0.5674219898895158
98.58,0.5674219730891643
